City,State,day_number,day_of_week,hour_of_day,total_incidents,total_victims
DAMASCUS,MD,6,Friday,4,9,9.0
DAMASCUS,MD,6,Friday,5,7,7.0
DAMASCUS,MD,6,Friday,6,7,7.0
DAMASCUS,MD,6,Friday,7,11,11.0
DAMASCUS,MD,6,Friday,8,25,25.0
DAMASCUS,MD,6,Friday,9,19,20.0
DAMASCUS,MD,6,Friday,10,28,28.0
DAMASCUS,MD,6,Friday,11,29,29.0
DAMASCUS,MD,6,Friday,12,47,52.0
DAMASCUS,MD,6,Friday,13,34,35.0
DAMASCUS,MD,6,Friday,14,32,32.0
DAMASCUS,MD,6,Friday,15,46,47.0
DAMASCUS,MD,6,Friday,16,26,26.0
DAMASCUS,MD,6,Friday,17,47,47.0
DAMASCUS,MD,6,Friday,18,35,35.0
DAMASCUS,MD,6,Friday,19,31,31.0
DAMASCUS,MD,6,Friday,20,34,34.0
DAMASCUS,MD,6,Friday,21,20,20.0
DAMASCUS,MD,6,Friday,22,27,30.0
DAMASCUS,MD,6,Friday,23,16,16.0
DAMASCUS,MD,7,Saturday,0,43,44.0
DAMASCUS,MD,7,Saturday,1,20,21.0
DAMASCUS,MD,7,Saturday,2,13,13.0
DAMASCUS,MD,7,Saturday,3,14,14.0
DAMASCUS,MD,7,Saturday,4,11,11.0
DAMASCUS,MD,7,Saturday,5,7,7.0
DAMASCUS,MD,7,Saturday,6,7,7.0
DAMASCUS,MD,7,Saturday,7,6,6.0
DAMASCUS,MD,7,Saturday,8,14,15.0
DAMASCUS,MD,7,Saturday,9,10,10.0
DAMASCUS,MD,7,Saturday,10,22,27.0
DAMASCUS,MD,7,Saturday,11,17,17.0
DAMASCUS,MD,7,Saturday,12,38,38.0
DAMASCUS,MD,7,Saturday,13,13,14.0
DAMASCUS,MD,7,Saturday,14,25,26.0
DAMASCUS,MD,7,Saturday,15,25,26.0
DAMASCUS,MD,7,Saturday,16,27,27.0
DAMASCUS,MD,7,Saturday,17,27,27.0
DAMASCUS,MD,7,Saturday,18,24,24.0
DAMASCUS,MD,7,Saturday,19,21,25.0
DAMASCUS,MD,7,Saturday,20,22,23.0
DAMASCUS,MD,7,Saturday,21,26,28.0
DAMASCUS,MD,7,Saturday,22,27,30.0
DAMASCUS,MD,7,Saturday,23,20,20.0
DERWOOD,MD,1,Sunday,0,76,79.0
DERWOOD,MD,1,Sunday,1,32,34.0
DERWOOD,MD,1,Sunday,2,28,33.0
DERWOOD,MD,1,Sunday,3,30,30.0
DERWOOD,MD,1,Sunday,4,30,32.0
DERWOOD,MD,1,Sunday,5,15,16.0
DERWOOD,MD,1,Sunday,6,12,12.0
DERWOOD,MD,1,Sunday,7,10,10.0
DERWOOD,MD,1,Sunday,8,20,21.0
DERWOOD,MD,1,Sunday,9,26,26.0
DERWOOD,MD,1,Sunday,10,48,48.0
DERWOOD,MD,1,Sunday,11,33,33.0
DERWOOD,MD,1,Sunday,12,47,47.0
DERWOOD,MD,1,Sunday,13,37,37.0
DERWOOD,MD,1,Sunday,14,26,27.0
DERWOOD,MD,1,Sunday,15,41,42.0
DERWOOD,MD,1,Sunday,16,39,39.0
DERWOOD,MD,1,Sunday,17,39,40.0
DERWOOD,MD,1,Sunday,18,37,37.0
DERWOOD,MD,1,Sunday,19,32,35.0
DERWOOD,MD,1,Sunday,20,41,42.0
DERWOOD,MD,1,Sunday,21,49,52.0
DERWOOD,MD,1,Sunday,22,45,45.0
DERWOOD,MD,1,Sunday,23,37,39.0
DERWOOD,MD,2,Monday,0,108,108.0
DERWOOD,MD,2,Monday,1,17,17.0
DERWOOD,MD,2,Monday,2,27,28.0
DERWOOD,MD,2,Monday,3,16,16.0
DERWOOD,MD,2,Monday,4,12,12.0
DERWOOD,MD,2,Monday,5,13,13.0
DERWOOD,MD,2,Monday,6,12,12.0
DERWOOD,MD,2,Monday,7,27,27.0
DERWOOD,MD,2,Monday,8,47,47.0
DERWOOD,MD,2,Monday,9,71,74.0
DERWOOD,MD,2,Monday,10,95,96.0
DERWOOD,MD,2,Monday,11,98,99.0
DERWOOD,MD,2,Monday,12,92,92.0
DERWOOD,MD,2,Monday,13,88,88.0
DERWOOD,MD,2,Monday,14,85,86.0
DERWOOD,MD,2,Monday,15,63,63.0
DERWOOD,MD,2,Monday,16,48,49.0
DERWOOD,MD,2,Monday,17,72,73.0
DERWOOD,MD,2,Monday,18,43,44.0
DERWOOD,MD,2,Monday,19,43,43.0
DERWOOD,MD,2,Monday,20,42,42.0
DERWOOD,MD,2,Monday,21,39,39.0
DERWOOD,MD,2,Monday,22,37,38.0
DERWOOD,MD,2,Monday,23,40,40.0
DERWOOD,MD,3,Tuesday,0,128,128.0
DERWOOD,MD,3,Tuesday,1,17,18.0
DERWOOD,MD,3,Tuesday,2,12,12.0
DERWOOD,MD,3,Tuesday,3,13,13.0
DERWOOD,MD,3,Tuesday,4,14,14.0
DERWOOD,MD,3,Tuesday,5,12,12.0
DERWOOD,MD,3,Tuesday,6,11,11.0
DERWOOD,MD,3,Tuesday,7,26,27.0
DERWOOD,MD,3,Tuesday,8,48,49.0
DERWOOD,MD,3,Tuesday,9,66,66.0
DERWOOD,MD,3,Tuesday,10,95,95.0
DERWOOD,MD,3,Tuesday,11,125,125.0
DERWOOD,MD,3,Tuesday,12,129,131.0
DERWOOD,MD,3,Tuesday,13,146,151.0
DERWOOD,MD,3,Tuesday,14,116,116.0
DERWOOD,MD,3,Tuesday,15,89,89.0
DERWOOD,MD,3,Tuesday,16,50,53.0
DERWOOD,MD,3,Tuesday,17,64,64.0
DERWOOD,MD,3,Tuesday,18,68,69.0
DERWOOD,MD,3,Tuesday,19,42,42.0
DERWOOD,MD,3,Tuesday,20,44,44.0
DERWOOD,MD,3,Tuesday,21,52,53.0
DERWOOD,MD,3,Tuesday,22,42,44.0
DERWOOD,MD,3,Tuesday,23,44,44.0
DERWOOD,MD,4,Wednesday,0,151,151.0
DERWOOD,MD,4,Wednesday,1,19,19.0
DERWOOD,MD,4,Wednesday,2,15,15.0
DERWOOD,MD,4,Wednesday,3,15,15.0
DERWOOD,MD,4,Wednesday,4,9,9.0
DERWOOD,MD,4,Wednesday,5,9,9.0
DERWOOD,MD,4,Wednesday,6,18,18.0
DERWOOD,MD,4,Wednesday,7,22,22.0
DERWOOD,MD,4,Wednesday,8,74,74.0
DERWOOD,MD,4,Wednesday,9,104,104.0
DERWOOD,MD,4,Wednesday,10,129,130.0
DERWOOD,MD,4,Wednesday,11,121,121.0
DERWOOD,MD,4,Wednesday,12,141,141.0
DERWOOD,MD,4,Wednesday,13,99,101.0
DERWOOD,MD,4,Wednesday,14,99,99.0
DERWOOD,MD,4,Wednesday,15,74,75.0
DERWOOD,MD,4,Wednesday,16,63,64.0
DERWOOD,MD,4,Wednesday,17,66,66.0
DERWOOD,MD,4,Wednesday,18,46,47.0
DERWOOD,MD,4,Wednesday,19,47,47.0
DERWOOD,MD,4,Wednesday,20,46,49.0
DERWOOD,MD,4,Wednesday,21,39,39.0
DERWOOD,MD,4,Wednesday,22,37,37.0
DERWOOD,MD,4,Wednesday,23,39,40.0
DERWOOD,MD,5,Thursday,0,126,127.0
DERWOOD,MD,5,Thursday,1,21,21.0
DERWOOD,MD,5,Thursday,2,26,26.0
DERWOOD,MD,5,Thursday,3,11,11.0
DERWOOD,MD,5,Thursday,4,10,10.0
DERWOOD,MD,5,Thursday,5,15,15.0
DERWOOD,MD,5,Thursday,6,13,13.0
DERWOOD,MD,5,Thursday,7,26,26.0
DERWOOD,MD,5,Thursday,8,45,45.0
DERWOOD,MD,5,Thursday,9,69,69.0
DERWOOD,MD,5,Thursday,10,137,137.0
DERWOOD,MD,5,Thursday,11,103,104.0
DERWOOD,MD,5,Thursday,12,129,131.0
DERWOOD,MD,5,Thursday,13,83,83.0
DERWOOD,MD,5,Thursday,14,71,71.0
DERWOOD,MD,5,Thursday,15,78,82.0
DERWOOD,MD,5,Thursday,16,52,53.0
DERWOOD,MD,5,Thursday,17,56,57.0
DERWOOD,MD,5,Thursday,18,51,53.0
DERWOOD,MD,5,Thursday,19,53,54.0
DERWOOD,MD,5,Thursday,20,47,47.0
DERWOOD,MD,5,Thursday,21,54,55.0
DERWOOD,MD,5,Thursday,22,42,44.0
DERWOOD,MD,5,Thursday,23,39,44.0
DERWOOD,MD,6,Friday,0,103,103.0
DERWOOD,MD,6,Friday,1,27,29.0
DERWOOD,MD,6,Friday,2,15,15.0
DERWOOD,MD,6,Friday,3,11,11.0
DERWOOD,MD,6,Friday,4,14,14.0
DERWOOD,MD,6,Friday,5,11,11.0
DERWOOD,MD,6,Friday,6,15,15.0
DERWOOD,MD,6,Friday,7,19,19.0
DERWOOD,MD,6,Friday,8,58,58.0
DERWOOD,MD,6,Friday,9,80,80.0
DERWOOD,MD,6,Friday,10,82,82.0
DERWOOD,MD,6,Friday,11,87,87.0
DERWOOD,MD,6,Friday,12,106,106.0
DERWOOD,MD,6,Friday,13,86,87.0
DERWOOD,MD,6,Friday,14,87,88.0
DERWOOD,MD,6,Friday,15,58,58.0
DERWOOD,MD,6,Friday,16,52,52.0
DERWOOD,MD,6,Friday,17,67,67.0
DERWOOD,MD,6,Friday,18,52,53.0
DERWOOD,MD,6,Friday,19,35,36.0
DERWOOD,MD,6,Friday,20,48,50.0
DERWOOD,MD,6,Friday,21,36,36.0
DERWOOD,MD,6,Friday,22,48,51.0
DERWOOD,MD,6,Friday,23,31,31.0
DERWOOD,MD,7,Saturday,0,84,86.0
DERWOOD,MD,7,Saturday,1,30,31.0
DERWOOD,MD,7,Saturday,2,35,35.0
DERWOOD,MD,7,Saturday,3,28,29.0
DERWOOD,MD,7,Saturday,4,10,10.0
DERWOOD,MD,7,Saturday,5,9,9.0
DERWOOD,MD,7,Saturday,6,12,12.0
DERWOOD,MD,7,Saturday,7,6,6.0
DERWOOD,MD,7,Saturday,8,26,26.0
DERWOOD,MD,7,Saturday,9,34,34.0
DERWOOD,MD,7,Saturday,10,42,42.0
DERWOOD,MD,7,Saturday,11,27,27.0
DERWOOD,MD,7,Saturday,12,62,62.0
DERWOOD,MD,7,Saturday,13,49,49.0
DERWOOD,MD,7,Saturday,14,45,45.0
DERWOOD,MD,7,Saturday,15,33,33.0
DERWOOD,MD,7,Saturday,16,38,39.0
DERWOOD,MD,7,Saturday,17,48,48.0
DERWOOD,MD,7,Saturday,18,41,41.0
DERWOOD,MD,7,Saturday,19,33,33.0
DERWOOD,MD,7,Saturday,20,36,37.0
DERWOOD,MD,7,Saturday,21,24,24.0
DERWOOD,MD,7,Saturday,22,49,49.0
DERWOOD,MD,7,Saturday,23,26,27.0
DICKERSON,MD,1,Sunday,0,4,4.0
DICKERSON,MD,1,Sunday,1,1,1.0
DICKERSON,MD,1,Sunday,4,3,3.0
DICKERSON,MD,1,Sunday,7,1,1.0
DICKERSON,MD,1,Sunday,9,4,4.0
DICKERSON,MD,1,Sunday,10,4,4.0
DICKERSON,MD,1,Sunday,11,2,2.0
DICKERSON,MD,1,Sunday,12,5,5.0
DICKERSON,MD,1,Sunday,13,5,5.0
DICKERSON,MD,1,Sunday,14,8,8.0
DICKERSON,MD,1,Sunday,15,3,3.0
DICKERSON,MD,1,Sunday,16,5,5.0
DICKERSON,MD,1,Sunday,17,4,4.0
DICKERSON,MD,1,Sunday,18,3,3.0
DICKERSON,MD,1,Sunday,19,5,5.0
DICKERSON,MD,1,Sunday,20,3,3.0
DICKERSON,MD,1,Sunday,21,4,4.0
DICKERSON,MD,1,Sunday,22,1,1.0
DICKERSON,MD,1,Sunday,23,3,4.0
DICKERSON,MD,2,Monday,0,5,5.0
DICKERSON,MD,2,Monday,1,3,3.0
DICKERSON,MD,2,Monday,3,1,1.0
DICKERSON,MD,2,Monday,4,2,2.0
DICKERSON,MD,2,Monday,5,1,1.0
DICKERSON,MD,2,Monday,6,3,3.0
DICKERSON,MD,2,Monday,8,2,2.0
DICKERSON,MD,2,Monday,9,2,2.0
DICKERSON,MD,2,Monday,10,2,2.0
DICKERSON,MD,2,Monday,11,3,3.0
DICKERSON,MD,2,Monday,12,5,5.0
DICKERSON,MD,2,Monday,13,1,1.0
DICKERSON,MD,2,Monday,14,1,1.0
DICKERSON,MD,2,Monday,15,6,6.0
DICKERSON,MD,2,Monday,16,2,2.0
DICKERSON,MD,2,Monday,17,2,2.0
DICKERSON,MD,2,Monday,18,3,3.0
DICKERSON,MD,2,Monday,20,4,4.0
DICKERSON,MD,2,Monday,21,1,1.0
DICKERSON,MD,2,Monday,22,3,3.0
DICKERSON,MD,2,Monday,23,1,1.0
DICKERSON,MD,3,Tuesday,0,5,5.0
DICKERSON,MD,3,Tuesday,3,1,1.0
DICKERSON,MD,3,Tuesday,4,1,1.0
DICKERSON,MD,3,Tuesday,5,1,1.0
DICKERSON,MD,3,Tuesday,6,1,1.0
DICKERSON,MD,3,Tuesday,7,2,2.0
DICKERSON,MD,3,Tuesday,8,4,4.0
DICKERSON,MD,3,Tuesday,9,2,2.0
DICKERSON,MD,3,Tuesday,10,4,4.0
DICKERSON,MD,3,Tuesday,11,2,2.0
DICKERSON,MD,3,Tuesday,12,6,6.0
DICKERSON,MD,3,Tuesday,13,4,4.0
DICKERSON,MD,3,Tuesday,15,3,4.0
DICKERSON,MD,3,Tuesday,16,8,8.0
DICKERSON,MD,3,Tuesday,17,3,3.0
DICKERSON,MD,3,Tuesday,18,3,3.0
DICKERSON,MD,3,Tuesday,19,3,3.0
DICKERSON,MD,3,Tuesday,20,2,2.0
DICKERSON,MD,3,Tuesday,21,1,1.0
DICKERSON,MD,3,Tuesday,22,3,3.0
DICKERSON,MD,3,Tuesday,23,2,2.0
DICKERSON,MD,4,Wednesday,0,6,6.0
DICKERSON,MD,4,Wednesday,2,2,2.0
DICKERSON,MD,4,Wednesday,3,1,1.0
DICKERSON,MD,4,Wednesday,4,2,2.0
DICKERSON,MD,4,Wednesday,5,1,1.0
DICKERSON,MD,4,Wednesday,7,2,2.0
DICKERSON,MD,4,Wednesday,8,2,2.0
DICKERSON,MD,4,Wednesday,9,5,6.0
DICKERSON,MD,4,Wednesday,10,2,2.0
DICKERSON,MD,4,Wednesday,12,3,3.0
DICKERSON,MD,4,Wednesday,13,8,10.0
DICKERSON,MD,4,Wednesday,14,6,6.0
DICKERSON,MD,4,Wednesday,15,3,3.0
DICKERSON,MD,4,Wednesday,16,1,1.0
DICKERSON,MD,4,Wednesday,17,3,3.0
DICKERSON,MD,4,Wednesday,18,2,2.0
DICKERSON,MD,4,Wednesday,19,1,1.0
DICKERSON,MD,4,Wednesday,20,1,1.0
DICKERSON,MD,4,Wednesday,21,1,1.0
DICKERSON,MD,4,Wednesday,22,2,3.0
DICKERSON,MD,4,Wednesday,23,1,1.0
DICKERSON,MD,5,Thursday,0,5,5.0
DICKERSON,MD,5,Thursday,1,2,2.0
DICKERSON,MD,5,Thursday,6,1,1.0
DICKERSON,MD,5,Thursday,7,2,2.0
DICKERSON,MD,5,Thursday,8,1,1.0
DICKERSON,MD,5,Thursday,9,5,5.0
DICKERSON,MD,5,Thursday,10,2,2.0
DICKERSON,MD,5,Thursday,11,1,1.0
DICKERSON,MD,5,Thursday,12,7,7.0
DICKERSON,MD,5,Thursday,13,6,6.0
DICKERSON,MD,5,Thursday,14,3,3.0
DICKERSON,MD,5,Thursday,15,8,8.0
DICKERSON,MD,5,Thursday,16,4,4.0
DICKERSON,MD,5,Thursday,17,3,5.0
DICKERSON,MD,5,Thursday,18,5,6.0
DICKERSON,MD,5,Thursday,19,3,3.0
DICKERSON,MD,5,Thursday,20,3,3.0
DICKERSON,MD,5,Thursday,21,1,1.0
DICKERSON,MD,5,Thursday,22,1,1.0
DICKERSON,MD,5,Thursday,23,2,2.0
DICKERSON,MD,6,Friday,0,6,6.0
DICKERSON,MD,6,Friday,1,2,2.0
DICKERSON,MD,6,Friday,6,2,2.0
DICKERSON,MD,6,Friday,7,1,1.0
DICKERSON,MD,6,Friday,8,4,4.0
DICKERSON,MD,6,Friday,9,6,6.0
DICKERSON,MD,6,Friday,10,3,3.0
DICKERSON,MD,6,Friday,11,2,2.0
DICKERSON,MD,6,Friday,12,3,3.0
DICKERSON,MD,6,Friday,13,1,1.0
DICKERSON,MD,6,Friday,14,3,3.0
DICKERSON,MD,6,Friday,15,7,7.0
DICKERSON,MD,6,Friday,16,3,3.0
DICKERSON,MD,6,Friday,17,1,1.0
DICKERSON,MD,6,Friday,18,4,4.0
DICKERSON,MD,6,Friday,19,2,2.0
DICKERSON,MD,6,Friday,20,7,7.0
DICKERSON,MD,6,Friday,21,2,2.0
DICKERSON,MD,6,Friday,22,2,2.0
DICKERSON,MD,6,Friday,23,2,2.0
DICKERSON,MD,7,Saturday,0,7,7.0
DICKERSON,MD,7,Saturday,3,1,1.0
DICKERSON,MD,7,Saturday,4,1,1.0
DICKERSON,MD,7,Saturday,8,1,1.0
DICKERSON,MD,7,Saturday,9,1,1.0
DICKERSON,MD,7,Saturday,10,2,2.0
DICKERSON,MD,7,Saturday,11,4,4.0
DICKERSON,MD,7,Saturday,12,3,3.0
DICKERSON,MD,7,Saturday,13,3,3.0
DICKERSON,MD,7,Saturday,14,4,4.0
DICKERSON,MD,7,Saturday,15,3,3.0
DICKERSON,MD,7,Saturday,16,4,4.0
DICKERSON,MD,7,Saturday,17,5,6.0
DICKERSON,MD,7,Saturday,18,4,5.0
DICKERSON,MD,7,Saturday,19,1,1.0
DICKERSON,MD,7,Saturday,20,2,2.0
DICKERSON,MD,7,Saturday,21,1,1.0
DICKERSON,MD,7,Saturday,23,4,4.0
GAITHERSBURG,MD,1,Sunday,0,699,724.0
GAITHERSBURG,MD,1,Sunday,1,404,435.0
GAITHERSBURG,MD,1,Sunday,2,476,498.0
GAITHERSBURG,MD,1,Sunday,3,339,357.0
GAITHERSBURG,MD,1,Sunday,4,184,192.0
GAITHERSBURG,MD,1,Sunday,5,123,126.0
GAITHERSBURG,MD,1,Sunday,6,87,89.0
GAITHERSBURG,MD,1,Sunday,7,114,120.0
GAITHERSBURG,MD,1,Sunday,8,165,168.0
GAITHERSBURG,MD,1,Sunday,9,232,240.0
GAITHERSBURG,MD,1,Sunday,10,234,241.0
GAITHERSBURG,MD,1,Sunday,11,263,270.0
GAITHERSBURG,MD,1,Sunday,12,420,434.0
GAITHERSBURG,MD,1,Sunday,13,298,306.0
GAITHERSBURG,MD,1,Sunday,14,323,327.0
GAITHERSBURG,MD,1,Sunday,15,371,384.0
GAITHERSBURG,MD,1,Sunday,16,385,396.0
GAITHERSBURG,MD,1,Sunday,17,399,414.0
GAITHERSBURG,MD,1,Sunday,18,431,438.0
GAITHERSBURG,MD,1,Sunday,19,378,394.0
GAITHERSBURG,MD,1,Sunday,20,417,425.0
GAITHERSBURG,MD,1,Sunday,21,403,418.0
GAITHERSBURG,MD,1,Sunday,22,414,428.0
GAITHERSBURG,MD,1,Sunday,23,366,384.0
GAITHERSBURG,MD,2,Monday,0,742,760.0
GAITHERSBURG,MD,2,Monday,1,256,264.0
GAITHERSBURG,MD,2,Monday,2,204,209.0
GAITHERSBURG,MD,2,Monday,3,156,161.0
GAITHERSBURG,MD,2,Monday,4,104,108.0
GAITHERSBURG,MD,2,Monday,5,60,60.0
GAITHERSBURG,MD,2,Monday,6,102,104.0
GAITHERSBURG,MD,2,Monday,7,165,172.0
GAITHERSBURG,MD,2,Monday,8,245,249.0
GAITHERSBURG,MD,2,Monday,9,413,417.0
GAITHERSBURG,MD,2,Monday,10,394,399.0
GAITHERSBURG,MD,2,Monday,11,401,415.0
GAITHERSBURG,MD,2,Monday,12,664,668.0
GAITHERSBURG,MD,2,Monday,13,447,450.0
GAITHERSBURG,MD,2,Monday,14,463,468.0
GAITHERSBURG,MD,2,Monday,15,562,573.0
GAITHERSBURG,MD,2,Monday,16,524,534.0
GAITHERSBURG,MD,2,Monday,17,515,521.0
GAITHERSBURG,MD,2,Monday,18,512,524.0
GAITHERSBURG,MD,2,Monday,19,444,457.0
GAITHERSBURG,MD,2,Monday,20,483,497.0
GAITHERSBURG,MD,2,Monday,21,475,487.0
GAITHERSBURG,MD,2,Monday,22,404,412.0
GAITHERSBURG,MD,2,Monday,23,332,345.0
GAITHERSBURG,MD,3,Tuesday,0,841,849.0
GAITHERSBURG,MD,3,Tuesday,1,200,208.0
GAITHERSBURG,MD,3,Tuesday,2,142,146.0
GAITHERSBURG,MD,3,Tuesday,3,93,93.0
GAITHERSBURG,MD,3,Tuesday,4,85,86.0
GAITHERSBURG,MD,3,Tuesday,5,77,77.0
GAITHERSBURG,MD,3,Tuesday,6,120,123.0
GAITHERSBURG,MD,3,Tuesday,7,156,157.0
GAITHERSBURG,MD,3,Tuesday,8,259,264.0
GAITHERSBURG,MD,3,Tuesday,9,375,379.0
GAITHERSBURG,MD,3,Tuesday,10,397,400.0
GAITHERSBURG,MD,3,Tuesday,11,379,384.0
GAITHERSBURG,MD,3,Tuesday,12,598,608.0
GAITHERSBURG,MD,3,Tuesday,13,445,452.0
GAITHERSBURG,MD,3,Tuesday,14,450,459.0
GAITHERSBURG,MD,3,Tuesday,15,590,596.0
GAITHERSBURG,MD,3,Tuesday,16,496,504.0
GAITHERSBURG,MD,3,Tuesday,17,575,592.0
GAITHERSBURG,MD,3,Tuesday,18,561,577.0
GAITHERSBURG,MD,3,Tuesday,19,507,519.0
GAITHERSBURG,MD,3,Tuesday,20,489,500.0
GAITHERSBURG,MD,3,Tuesday,21,483,496.0
GAITHERSBURG,MD,3,Tuesday,22,434,436.0
GAITHERSBURG,MD,3,Tuesday,23,402,408.0
GAITHERSBURG,MD,4,Wednesday,0,979,983.0
GAITHERSBURG,MD,4,Wednesday,1,231,237.0
GAITHERSBURG,MD,4,Wednesday,2,172,178.0
GAITHERSBURG,MD,4,Wednesday,3,112,115.0
GAITHERSBURG,MD,4,Wednesday,4,96,99.0
GAITHERSBURG,MD,4,Wednesday,5,74,74.0
GAITHERSBURG,MD,4,Wednesday,6,108,110.0
GAITHERSBURG,MD,4,Wednesday,7,177,180.0
GAITHERSBURG,MD,4,Wednesday,8,253,256.0
GAITHERSBURG,MD,4,Wednesday,9,375,383.0
GAITHERSBURG,MD,4,Wednesday,10,390,393.0
GAITHERSBURG,MD,4,Wednesday,11,418,428.0
GAITHERSBURG,MD,4,Wednesday,12,603,612.0
GAITHERSBURG,MD,4,Wednesday,13,440,443.0
GAITHERSBURG,MD,4,Wednesday,14,476,482.0
GAITHERSBURG,MD,4,Wednesday,15,573,595.0
GAITHERSBURG,MD,4,Wednesday,16,529,534.0
GAITHERSBURG,MD,4,Wednesday,17,613,628.0
GAITHERSBURG,MD,4,Wednesday,18,584,592.0
GAITHERSBURG,MD,4,Wednesday,19,500,517.0
GAITHERSBURG,MD,4,Wednesday,20,478,492.0
GAITHERSBURG,MD,4,Wednesday,21,494,511.0
GAITHERSBURG,MD,4,Wednesday,22,498,511.0
GAITHERSBURG,MD,4,Wednesday,23,411,416.0
GAITHERSBURG,MD,5,Thursday,0,1009,1020.0
GAITHERSBURG,MD,5,Thursday,1,260,270.0
GAITHERSBURG,MD,5,Thursday,2,187,188.0
GAITHERSBURG,MD,5,Thursday,3,123,124.0
GAITHERSBURG,MD,5,Thursday,4,105,106.0
GAITHERSBURG,MD,5,Thursday,5,82,82.0
GAITHERSBURG,MD,5,Thursday,6,85,88.0
GAITHERSBURG,MD,5,Thursday,7,157,159.0
GAITHERSBURG,MD,5,Thursday,8,265,267.0
GAITHERSBURG,MD,5,Thursday,9,355,359.0
GAITHERSBURG,MD,5,Thursday,10,403,407.0
GAITHERSBURG,MD,5,Thursday,11,412,423.0
GAITHERSBURG,MD,5,Thursday,12,650,653.0
GAITHERSBURG,MD,5,Thursday,13,450,457.0
GAITHERSBURG,MD,5,Thursday,14,487,493.0
GAITHERSBURG,MD,5,Thursday,15,616,623.0
GAITHERSBURG,MD,5,Thursday,16,563,569.0
GAITHERSBURG,MD,5,Thursday,17,545,555.0
GAITHERSBURG,MD,5,Thursday,18,553,562.0
GAITHERSBURG,MD,5,Thursday,19,496,507.0
GAITHERSBURG,MD,5,Thursday,20,490,500.0
GAITHERSBURG,MD,5,Thursday,21,454,472.0
GAITHERSBURG,MD,5,Thursday,22,479,490.0
GAITHERSBURG,MD,5,Thursday,23,451,461.0
GAITHERSBURG,MD,6,Friday,0,773,786.0
GAITHERSBURG,MD,6,Friday,1,303,305.0
GAITHERSBURG,MD,6,Friday,2,241,248.0
GAITHERSBURG,MD,6,Friday,3,159,165.0
GAITHERSBURG,MD,6,Friday,4,103,105.0
GAITHERSBURG,MD,6,Friday,5,103,103.0
GAITHERSBURG,MD,6,Friday,6,104,105.0
GAITHERSBURG,MD,6,Friday,7,173,174.0
GAITHERSBURG,MD,6,Friday,8,260,263.0
GAITHERSBURG,MD,6,Friday,9,361,363.0
GAITHERSBURG,MD,6,Friday,10,407,415.0
GAITHERSBURG,MD,6,Friday,11,380,383.0
GAITHERSBURG,MD,6,Friday,12,608,611.0
GAITHERSBURG,MD,6,Friday,13,472,477.0
GAITHERSBURG,MD,6,Friday,14,521,536.0
GAITHERSBURG,MD,6,Friday,15,572,580.0
GAITHERSBURG,MD,6,Friday,16,547,554.0
GAITHERSBURG,MD,6,Friday,17,548,567.0
GAITHERSBURG,MD,6,Friday,18,548,561.0
GAITHERSBURG,MD,6,Friday,19,480,485.0
GAITHERSBURG,MD,6,Friday,20,520,541.0
GAITHERSBURG,MD,6,Friday,21,480,490.0
GAITHERSBURG,MD,6,Friday,22,537,560.0
GAITHERSBURG,MD,6,Friday,23,502,517.0
GAITHERSBURG,MD,7,Saturday,0,752,764.0
GAITHERSBURG,MD,7,Saturday,1,477,491.0
GAITHERSBURG,MD,7,Saturday,2,463,474.0
GAITHERSBURG,MD,7,Saturday,3,308,324.0
GAITHERSBURG,MD,7,Saturday,4,201,202.0
GAITHERSBURG,MD,7,Saturday,5,108,110.0
GAITHERSBURG,MD,7,Saturday,6,109,114.0
GAITHERSBURG,MD,7,Saturday,7,123,128.0
GAITHERSBURG,MD,7,Saturday,8,188,195.0
GAITHERSBURG,MD,7,Saturday,9,258,267.0
GAITHERSBURG,MD,7,Saturday,10,322,328.0
GAITHERSBURG,MD,7,Saturday,11,326,337.0
GAITHERSBURG,MD,7,Saturday,12,542,551.0
GAITHERSBURG,MD,7,Saturday,13,345,352.0
GAITHERSBURG,MD,7,Saturday,14,360,367.0
GAITHERSBURG,MD,7,Saturday,15,468,478.0
GAITHERSBURG,MD,7,Saturday,16,442,460.0
GAITHERSBURG,MD,7,Saturday,17,436,453.0
GAITHERSBURG,MD,7,Saturday,18,419,430.0
GAITHERSBURG,MD,7,Saturday,19,395,407.0
GAITHERSBURG,MD,7,Saturday,20,441,457.0
GAITHERSBURG,MD,7,Saturday,21,464,480.0
GAITHERSBURG,MD,7,Saturday,22,454,480.0
GAITHERSBURG,MD,7,Saturday,23,495,521.0
GARRETT PARK,MD,1,Sunday,0,6,6.0
GARRETT PARK,MD,1,Sunday,1,1,1.0
GARRETT PARK,MD,1,Sunday,2,2,2.0
GARRETT PARK,MD,1,Sunday,5,1,1.0
GARRETT PARK,MD,1,Sunday,7,1,1.0
GARRETT PARK,MD,1,Sunday,9,1,1.0
GARRETT PARK,MD,1,Sunday,11,1,1.0
GARRETT PARK,MD,1,Sunday,12,1,1.0
GARRETT PARK,MD,1,Sunday,13,1,1.0
GARRETT PARK,MD,1,Sunday,14,1,1.0
GARRETT PARK,MD,1,Sunday,15,2,2.0
GARRETT PARK,MD,1,Sunday,18,1,1.0
GARRETT PARK,MD,1,Sunday,19,2,2.0
GARRETT PARK,MD,1,Sunday,20,2,2.0
GARRETT PARK,MD,1,Sunday,22,2,2.0
GARRETT PARK,MD,1,Sunday,23,2,2.0
